Word,Sentiment
nonrhythmic,Neutral
nonrigid,Positive
nonruminant,Neutral
nonscripta,Negative
nonsectarian,Neutral
nonsense,Neutral
nonsense(a),Neutral
nonsensical,Negative
nonsensitive,Positive
nonsignificant,Positive
nonskid,Neutral
nonslip,Positive
nonslippery,Neutral
nonsmoker,Neutral
nonspatial,Neutral
nonspeaking,Neutral
nonspecific,Neutral
nonspecifically,Negative
nonspherical,Neutral
nonstandard,Positive
nonstarter,Neutral
nonsteroidal,Positive
nonstick,Neutral
nonstop,Neutral
nonstructural,Positive
nonsubjective,Negative
nonsubmersible,Negative
nonsubsistence,Positive
nonsuccess,Neutral
nonsuch,Neutral
nonsuit,Neutral
nonsuited,Positive
nonsuppurative,Positive
nonsurgical,Positive
nonsyllabic,Neutral
nonsynchronous,Negative
nont,Positive
nontaxable,Negative
nontechnical,Negative
nontelescopic,Positive
nonterritorial,Neutral
nonthermal,Negative
nontoxic,Positive
nontraditional,Negative
nontransferable,Negative
nontranslational,Positive
nontropical,Negative
nonturbulent,Positive
nonum,Positive
nonuniformity,Positive
nonunion,Negative
nonuple,Negative
nonvenomous,Positive
nonverbal,Positive
nonverbally,Negative
nonviable,Positive
nonviolent,Positive
nonviolently,Negative
nonvisual,Positive
nonvolatile,Positive
nonwashable,Neutral
nonwoody,Positive
nonworker,Neutral
noobe,Neutral
noodle,Neutral
noodlehead,Neutral
nook,Negative
noon,Neutral
noonday,Neutral
nooning,Negative
noontide,Positive
noontime,Neutral
nooscopic,Negative
noose,Neutral
nootka,Neutral
nopal,Positive
nopalea,Neutral
nope,Positive
nor,Positive
noradrenaline,Neutral
nord,Positive
nord-pas-de-calais,Positive
nordic,Positive
norethindrone,Negative
norfolk,Positive
noria,Negative
norm,Positive
norma,Negative
normal,Negative
normalcy,Negative
normality,Neutral
normalize,Positive
normally,Positive
normalness,Positive
norman,Positive
norman-french,Neutral
normand,Neutral
normandie,Negative
normative,Neutral
normotensive,Negative
normothermia,Neutral
norn,Positive
nornal,Neutral
north,Negative
north-american,Negative
north-central,Neutral
north-northeast,Negative
north-northwest,Negative
north-polar,Positive
northbound,Positive
northeast,Negative
northeaster,Negative
northeasterly,Neutral
northeastern,Positive
northeastward,Positive
norther,Negative
northerly,Negative
northern,Negative
northerner,Positive
northernmost,Neutral
northernness,Negative
northwest,Positive
northwesterly,Positive
northwestern,Positive
northwestward,Positive
norway,Negative
norwegian,Neutral
nos,Negative
nosce,Negative
noscitur,Positive
nose,Neutral
nosebag,Negative
nosebleed,Positive
nosed,Positive
nosegay,Neutral
noseless,Positive
nosepiece,Neutral
nosewheel,Negative
nosh-up,Positive
nosiness,Neutral
nosology,Neutral
nostalgia,Neutral
nostalgically,Positive
nostoc,Positive
nostocaceae,Negative
nostology,Neutral
nostra,Positive
nostril,Neutral
nostrils,Neutral
nostrum,Positive
nosy,Positive
not,Negative
nota,Neutral
notabilia,Positive
notability,Positive
notable,Negative
notables,Neutral
notably,Positive
notary,Positive
notation,Neutral
notbilities,Neutral
notch,Neutral
notched,Negative
note,Positive
notebook,Positive
notechis,Neutral
noted,Negative
notemigonus,Negative
notepad,Positive
notes,Neutral
noteworthy,Neutral
nothing,Negative
nothingness,Positive
nothings,Negative
nothofagus,Negative
nothosaur,Negative
nothosauria,Positive
notice,Positive
noticeable,Positive
noticed,Negative
notifiable,Positive
notification,Positive
notify,Neutral
notion,Positive
notional,Neutral
notions,Neutral
notissima,Positive
notochord,Neutral
notomys,Neutral
notonecta,Positive
notonectidae,Neutral
notophthalmus,Negative
notoriety,Neutral
notorious,Positive
notoriously,Neutral
notornis,Positive
notoryctidae,Neutral
notoryctus,Neutral
notostraca,Positive
notre,Positive
notropis,Neutral
notturnoitalian,Neutral
notwithstanding,Neutral
nouakchott,Negative
nougat,Positive
nought,Neutral
noumenon,Neutral
noun,Negative
nounbyword,Positive
nourish,Positive
nourished,Neutral
nourishment,Negative
nous,Neutral
nousel,Negative
nousle,Neutral
nouveau,Positive
nouveau-riche,Neutral
nouvelles,Neutral
nov-esperanto,Negative
nov-latin,Negative
nova,Neutral
novaculite,Negative
novation,Neutral
novel,Negative
novelette,Positive
novelist,Neutral
novelization,Neutral
novello,Negative
novelty,Neutral
november,Neutral
novial,Negative
novice,Neutral
novitiate,Neutral
novo,Neutral
novobiocin,Neutral
novosibirsk,Negative
novus,Positive
now,Negative
nowadays,Neutral
nowhere,Neutral
nowise,Neutral
nox,Positive
noxious,Neutral
noyade,Neutral
noyerait,Positive
nozzle,Negative
nt,Positive
nth,Neutral
nu,Positive
nuance,Negative
nuances,Negative
nub,Negative
nubbin,Neutral
nube,Negative
nubere,Positive
nubes,Neutral
nubibus,Negative
nubiferous,Positive
nubile,Neutral
nucellus,Neutral
nucifraga,Negative
nuclear,Negative
nucleolus,Negative
nucleon,Negative
nucleoplasm,Neutral
nucleoside,Neutral
nucleotide,Positive
nucleus,Neutral
nuda,Positive
nudation,Neutral
nude,Neutral
nudge,Positive
nudibranchia,Neutral
nudism,Negative
nudist,Positive
nudity,Neutral
nues,Neutral
nugacity,Positive
nugae,Positive
nugas,Neutral
nugatory,Positive
nuggah,Negative
nugget,Negative
nuisance,Neutral
nuit,Neutral
nuke,Positive
nul,Negative
null,Positive
nulla,Neutral
nulli,Negative
nullibiety,Negative
nullification,Positive
nullify,Neutral
nullis,Positive
nullity,Neutral
nullius,Positive
nullum,Positive
nullus,Negative
numb,Positive
numbat,Positive
numbed,Positive
number,Negative
numbered,Negative
numbering,Positive
numberless,Negative
numbers,Positive
numbing,Neutral
numbly,Neutral
numbness,Neutral
numbskull,Positive
numdah,Positive
numen,Neutral
numenius,Negative
numerabis,Positive
numerable,Neutral
numeracy,Positive
numeral,Negative
numerality,Negative
numerantur,Positive
numerate,Positive
numeration,Negative
numerator,Negative
numeric,Neutral
numerical,Negative
numerically,Negative
numero,Negative
numerose,Neutral
numerosity,Negative
numerous,Positive
numerousness,Positive
numida,Neutral
numididae,Negative
numinous,Negative
numismatical,Negative
numismatics,Negative
numismatist,Negative
nummary,Neutral
nummi,Neutral
nummulite,Negative
nummulitidae,Positive
numps,Neutral
numskull,Neutral
nun,Negative
nunc,Neutral
nuncio,Negative
nuncupation,Neutral
nuncupative,Neutral
nuncupatory,Negative
nundinate,Neutral
nundination,Positive
nung,Negative
nunnation,Positive
nunnery,Neutral
nunquam,Negative
nuova,Positive
nuphar,Negative
nuptial,Negative
nuptials,Neutral
nuptse,Negative
nuremburg,Positive
nurse,Positive
nursed,Neutral
nurseling,Negative
nursemaid,Positive
nursery,Positive
nursing,Positive
nursling,Neutral
nurtural,Positive
nurture,Negative
nusku,Negative
nusquam,Positive
nut,Positive
nutation,Negative
nutbrown,Positive
nutcracker,Negative
nutgrass,Positive
nuthatch,Neutral
nutlike,Positive
nutmeg,Negative
nutriment,Neutral
nutrition,Negative
nutritional,Positive
nutritionally,Neutral
nutritious,Neutral
nutritiousness,Negative
nutritive,Negative
nuts,Neutral
nutshell,Neutral
nutty,Negative
nuture,Neutral
nux,Neutral
nuytsia,Negative
nuzzle,Neutral
nwill,Neutral
ny,Neutral
nyala,Negative
nyamwezi,Positive
nybble,Neutral
nyctaginaceae,Negative
nyctaginia,Neutral
nyctalopia,Negative
nyctanassa,Negative
nyctereutes,Positive
nycticebus,Neutral
nycticorax,Positive
nyctimene,Neutral
nyctophobia,Neutral
nylon,Neutral
nylons,Positive
nymph,Neutral
nympha,Negative
nymphaea,Negative
nymphaeaceae,Positive
nymphalid,Positive
nymphalidae,Negative
nymphalis,Positive
nymphet,Positive
nymphicus,Positive
nympholepsy,Neutral
nympholept,Positive
nymphomania,Negative
nymphomaniac,Neutral
nymphomaniacal,Positive
nyssa,Positive
nyssaceae,Negative
nystagmus,Positive
nystatin,Neutral
o,Positive
o'clock,Positive
oaf,Negative
oahu,Negative
oak,Negative
oaken,Negative
oakland,Neutral
oakum,Negative
oar,Negative
oarfish,Positive
oars,Positive
oarsman,Negative
oarsmanship,Positive
oarswoman,Neutral
oasis,Neutral
oast,Negative
oat,Positive
oatcake,Negative
oaten,Negative
oath,Neutral
oaths,Neutral
oatmeal,Positive
oats,Neutral
oaxaca,Negative
ob,Positive
obbligato,Positive
obduction,Negative
obduracy,Negative
obdurate,Negative
obduration,Positive
obeah,Positive
obeche,Positive
obediant,Positive
obedience,Neutral
obedient,Negative
obediently,Positive
obedlam,Neutral
obeisance,Neutral
obelisk,Neutral
oberon,Negative
obese,Positive
obesity,Neutral
obey,Neutral
obeyed,Negative
obfuscate,Negative
obfuscated,Negative
obi,Neutral
obiism,Positive
obit,Positive
obiter,Neutral
obituary,Negative
object,Neutral
objectification,Neutral
objection,Positive
objectionable,Neutral
objective,Neutral
objectively,Neutral
objectiveness,Negative
objectivity,Positive
objects,Negative
objurgate,Negative
objurgation,Neutral
objurgatory,Negative
oblanceolate,Positive
oblate,Negative
oblateness,Neutral
oblation,Positive
oblection,Negative
obligate,Negative
obligated(p),Neutral
obligation,Positive
obligational,Neutral
obligations,Neutral
obligatorily,Negative
obligatory,Positive
oblige,Neutral
obliged,Neutral
obligee,Negative
obligefr,Neutral
obliging,Negative
obligingly,Negative
obligor,Neutral
obliquation,Neutral
oblique,Neutral
obliquely,Positive
obliqueness,Positive
obliquity,Neutral
obliterable,Positive
obliterate,Neutral
obliterated,Positive
obliterating,Positive
obliteration,Positive
oblivion,Negative
oblivious,Positive
oblivious(p),Neutral
obliviousnedd,Positive
obliviousness,Neutral
oblong,Negative
obloquy,Neutral
obmutescence,Neutral
obnoxious,Negative
obnubilated,Positive
oboe,Positive
oboist,Positive
obolus,Neutral
obovate,Positive
obreption,Neutral
obreptitious,Negative
obscene,Neutral
obscenely,Neutral
obscenity,Positive
obscura,Neutral
obscurantism,Positive
obscurantist,Neutral
obscuration,Negative
obscure,Neutral
obscurely,Neutral
obscureness,Negative
obscurity,Negative
obscurius,Negative
obscurum,Neutral
obscurus,Positive
obsecration,Positive
obsecratory,Negative
obsequies,Neutral
obsequious,Neutral
obsequiously,Negative
obsequiousness,Neutral
observance,Positive
observant,Neutral
observantly,Neutral
observation,Negative
observatory,Neutral
observe,Positive
observed,Positive
observer,Positive
observing,Negative
obsessed,Negative
obsession,Positive
obsessional,Positive
obsessive-compulsive,Positive
obsessiveness,Positive
obsidian,Positive
obsidional,Neutral
obsolescence,Neutral
obsolescent,Negative
obsoleseence,Positive
obsolete,Neutral
obstacle,Neutral
obstant,Positive
obstante,Negative
obstare,Neutral
obstetric,Negative
obstetrician,Neutral
obstetrics,Neutral
obstinacy,Neutral
obstinancy,Negative
obstinate,Negative
obstinately,Positive
obstinateness,Negative
obstipation,Negative
obstreperous,Neutral
obstreperously,Positive
obstreperousness,Neutral
obstruct,Positive
obstructed,Positive
obstruction,Negative
obstructionism,Neutral
obstructionist,Positive
obstructive,Positive
obstructively,Positive
obstruent,Positive
obstupefaction,Neutral
obstupui,Positive
obtain,Neutral
obtainable,Positive
obtainment,Negative
obtenebration,Negative
obtensible,Neutral
obtest,Negative
obtestation,Negative
obtrectation,Negative
obtrude,Negative
obtruncate,Neutral
obtrusion,Neutral
obtrusive,Negative
obtrusively,Positive
obtrusiveness,Negative
obtund,Negative
obtuse,Negative
obtuseness,Negative
obumbrate,Negative
obumbration,Negative
obverse,Positive
obviate,Neutral
obviation,Positive
obvious,Neutral
obviously,Negative
obviousness,Neutral
oca,Positive
ocarina,Neutral
occasio,Neutral
occasion,Negative
occasional,Negative
occasional(a),Negative
occasionally,Negative
occasionem,Positive
occasioner,Neutral
occasions,Neutral
occidental,Negative
occipital,Neutral
occiput,Neutral
occlude,Neutral
occluded,Neutral
occlusion,Neutral
occlusive,Positive
occult,Neutral
occultation,Positive
occultist,Neutral
occultness,Positive
occupancy,Positive
occupant,Positive
occupation,Negative
occupational,Neutral
occupations,Positive
occupied,Negative
occupier,Positive
occupy,Negative
occupying,Neutral
occur,Negative
occurence,Positive
occurred,Negative
occurrence,Positive
occurrere,Neutral
occurrrenit,Positive
occursion,Neutral
ocean,Neutral
oceanfront,Positive
oceangoing,Negative
oceania,Positive
oceanic,Positive
oceanid,Negative
oceanites,Negative
oceanographer,Neutral
oceanography,Neutral
oceanus,Positive
ocellated,Neutral
ocelot,Neutral
ocher,Positive
ochlocracy,Positive
ochna,Positive
ochnaceae,Negative
ochotona,Positive
ochotonidae,Neutral
ochreous,Positive
ochroma,Negative
ocimum,Positive
oclock,Negative
ocotillo,Positive
octagon,Neutral
octahedron,Negative
octal,Neutral
octameter,Neutral
octane,Neutral
octangular,Negative
octant,Positive
octateuch,Negative
octave,Positive
octavo,Neutral
octet,Neutral
octifid,Negative
october,Negative
octodecimo,Neutral
octogenarian,Neutral
octopod,Negative
octopoda,Positive
octopodidae,Positive
octopus,Positive
octoroon,Neutral
octosyllabic,Neutral
octosyllable,Negative
octroi,Neutral
octuple,Negative
ocular,Positive
oculi,Neutral
oculis,Positive
oculist,Neutral
oculomotor,Neutral
ocyurus,Negative
od,Neutral
odalisque,Neutral
odd,Negative
odd-job(a),Neutral
odd-pinnate,Negative
oddity,Negative
oddments,Negative
odds,Positive
odds-on,Positive
ode,Positive
oder,Neutral
odessa,Neutral
odi,Negative
odin,Negative
odiosa,Positive
odious,Negative
odium,Neutral
odobenidae,Negative
odobenus,Positive
odocoileus,Positive
odometer,Neutral
odonata,Neutral
odonate,Neutral
odontalgia,Positive
odontoceti,Neutral
odontoglossum,Negative
odontoid,Neutral
odontophorus,Negative
odor,Neutral
odorament,Positive
odorant,Negative
odoriferous,Negative
odorless,Neutral
odorous,Negative
odylic,Negative
odyllic,Neutral
odysseus,Positive
odyssey,Positive
odzookens,Negative
oecanthus,Positive
oecology,Positive
oecumenical,Positive
oedematous,Negative
oedipus,Positive
oedogoniaceae,Neutral
oedogoniales,Positive
oedogonium,Positive
oemula,Positive
oenanthe,Negative
oenomancy,Positive
oenophile,Positive
oenothera,Positive
oer,Negative
oersted,Negative
oertop,Negative
oestridae,Negative
oestrus,Negative
oeuvre,Positive
oevum,Negative
of,Negative
off,Positive
off(p),Negative
off-base,Negative
off-broadway,Negative
off-center,Negative
off-day,Negative
off-hand,Neutral
off-limits,Neutral
off-line,Negative
off-peak,Neutral
off-putting,Neutral
off-road,Positive
off-season,Neutral
off-site,Negative
off-street,Negative
off-the-rack,Negative
offal,Neutral
offbring,Neutral
offend,Neutral
offended,Neutral
offender,Neutral
offending,Neutral
offense,Positive
offenseless,Neutral
offensive,Negative
offensively,Negative
offensiveness,Positive
offer,Negative
offered,Neutral
offering,Positive
offers,Positive
offertory,Positive
offhand,Positive
office,Positive
office-bearer,Neutral
officeholder,Negative
officer,Positive
offices,Positive
official,Neutral
officialese,Neutral
officialism,Negative
officially,Positive
officiate,Neutral
officio,Neutral
officious,Neutral
officiously,Neutral
officiousness,Negative
offing,Positive
offish,Positive
offones,Negative
offprint,Neutral
offroad,Positive
offscourings,Neutral
offset,Positive
offshoot,Neutral
offshore,Neutral
offside,Negative
offspring,Positive
offstage,Negative
offuscate,Neutral
offuscation,Neutral
ofiform,Negative
oflove,Neutral
ofmake,Neutral
ofo,Negative
oft,Positive
often,Neutral
oftener,Negative
oftenness,Neutral
oftentimes,Negative
oftness,Positive
ofttimes,Neutral
ogcocephalidae,Positive
ogham,Negative
oglala,Neutral
ogle,Neutral
ogler,Negative
ogni,Negative
ogre,Negative
ogress,Positive
oh,Neutral
ohio,Positive
ohioan,Positive
ohm,Positive
ohmage,Positive
ohmic,Neutral
ohmmeter,Neutral
ohne,Positive
oil,Negative
oil-bearing,Positive
oil-fired,Negative
oilbird,Positive
oilcan,Positive
oilcloth,Neutral
oiled,Positive
oilfield,Neutral
oilfish,Positive
oiling,Positive
oilman,Neutral
oilpaper,Positive
oils,Positive
oilseed,Neutral
oilskin,Negative
oilskins,Neutral
oilstone,Positive
oily,Positive
oinomania,Positive
ointer,Negative
ointment,Positive
oireachtas,Negative
ojibwa,Negative
ok,Neutral
oka,Positive
okapi,Negative
okapia,Negative
okay,Neutral
okinawa,Positive
oklahoma,Positive
okra,Positive
ola,Positive
olantern,Negative
old,Positive
old(a),Positive
old-fashioned,Positive
old-fashionedness,Negative
old-maidish,Positive
old-man-of-the-woods,Negative
old-time,Neutral
old-timer,Negative
old-world,Positive
oldbuck,Negative
olden,Negative
older,Neutral
oldest,Positive
oldfashioned,Neutral
oldhat,Negative
oldish,Positive
oldness,Negative
oldster,Positive
oldwomanish,Negative
oldworld,Negative
olea,Negative
oleaceae,Positive
oleaceous,Neutral
oleagine,Positive
oleaginous,Neutral
oleales,Positive
oleander,Neutral
oleandra,Positive
oleandraceae,Positive
olearia,Neutral
oleaster,Positive
oleophilic,Neutral
oleophobic,Neutral
oleoresin,Negative
oleum,Neutral
olfaction,Neutral
olfactories,Neutral
olfactory,Positive
olfersia,Neutral
olibanum,Neutral
olid,Positive
olidous,Positive
oligarch,Neutral
oligarchic,Negative
oligarchy,Neutral
oligocene,Negative
oligochaeta,Negative
oligochaete,Negative
oligodendrocyte,Neutral
oligodendroglia,Neutral
oligomenorrhea,Positive
oligoplites,Negative
oligoporus,Negative
oligosaccharide,Negative
oliguria,Negative
olim,Neutral
olio,Positive
olive,Neutral
olive-brown,Positive
olive-drab,Positive
olivebranch,Negative
oliver,Positive
olivine,Neutral
ollapodrida,Negative
ollari,Negative
olm,Positive
olmo,Positive
ology,Neutral
olympia,Negative
olympiad,Neutral
olympian,Neutral
olympic,Neutral
olympus,Positive
om,Neutral
omaha,Negative
oman,Neutral
omani,Positive
ombeer,Neutral
ombres,Negative
ombrometer,Neutral
ombu,Neutral
ombudsman,Negative
omdurman,Positive
omega,Neutral
omelet,Positive
omen,Negative
omentum,Negative
omicron,Neutral
ominate,Negative
ominia,Neutral
